日期,时段,电价,电力负荷,外送电,备用,光伏,风电
2022/8/9,23:45,423,32466,1500,3840,0,3399
2022/8/9,0:00,423,32234,1500,4026,0,3404
2022/8/10,0:15,398,32025,1500,4599,0,3748
2022/8/10,0:30,398,31865,1500,4641,0,3762
2022/8/10,0:45,398,31894,1500,4619,0,3762
2022/8/10,1:00,398,31760,1500,4702,0,3769
2022/8/10,1:15,388,31835,1500,4737,0,3780
2022/8/10,1:30,388,31721,1500,4868,0,3774
2022/8/10,1:45,388,31677,1500,4903,0,3787
2022/8/10,2:00,388,31712,1500,5021,0,3814
2022/8/10,2:15,380,31630,1500,5229,0,3820
2022/8/10,2:30,380,31585,1500,5277,0,3814
2022/8/10,2:45,380,31615,1500,5265,0,3813
2022/8/10,3:00,380,31467,1500,5358,0,3816
2022/8/10,3:15,383,31481,1500,5386,0,3808
2022/8/10,3:30,383,31367,1500,5369,0,3788
2022/8/10,3:45,383,31266,1500,5480,0,3784
2022/8/10,4:00,383,31244,1500,5485,0,3779
2022/8/10,4:15,403,31234,1500,5374,0,3752
2022/8/10,4:30,403,31188,1500,5433,0,3718
2022/8/10,4:45,403,31249,1500,5319,0,3677
2022/8/10,5:00,403,31229,1500,5291,0,3651
2022/8/10,5:15,420,31104,1500,5096,2,3604
2022/8/10,5:30,420,31249,1500,4926,15,3523
2022/8/10,5:45,420,31373,1500,4709,37,3433
2022/8/10,6:00,420,31634,1500,4399,95,3349
2022/8/10,6:15,473,31841,1500,4208,179,3251
2022/8/10,6:30,473,31983,1500,4063,323,3156
2022/8/10,6:45,473,32146,1500,4072,504,3066
2022/8/10,7:00,473,32285,1500,4046,725,2990
2022/8/10,7:15,480,32546,1500,3990,989,2890
2022/8/10,7:30,480,32600,1687,4049,1297,2788
2022/8/10,7:45,480,32732,1874,4042,1689,2690
2022/8/10,8:00,480,32623,2061,4352,2071,2608
2022/8/10,8:15,552,32789,2250,4269,2433,2478
2022/8/10,8:30,552,32924,2437,4141,2813,2325
2022/8/10,8:45,552,33124,2624,3992,3216,2186
2022/8/10,9:00,552,33207,2811,4091,3616,2057
2022/8/10,9:15,478,33298,3000,4001,3960,1953
2022/8/10,9:30,478,33364,3000,4233,4288,1872
2022/8/10,9:45,478,33459,3000,4444,4583,1799
2022/8/10,10:00,478,33546,3000,4663,4895,1738
2022/8/10,10:15,456,33669,3000,4724,5130,1678
2022/8/10,10:30,456,33735,3000,4658,5337,1619
2022/8/10,10:45,456,33885,3000,4662,5528,1561
2022/8/10,11:00,456,34017,3000,4703,5745,1517
2022/8/10,11:15,447,34137,3000,4697,5893,1460
2022/8/10,11:30,447,34084,2813,5050,6022,1408
2022/8/10,11:45,447,33981,2626,5410,6125,1357
2022/8/10,12:00,447,33732,2439,5883,6227,1314
2022/8/10,12:15,383,33486,2250,6322,6301,1273
2022/8/10,12:30,383,33392,2250,6379,6363,1244
2022/8/10,12:45,383,33366,2250,6506,6403,1224
2022/8/10,13:00,383,33249,2250,6601,6404,1216
2022/8/10,13:15,393,33250,2250,6564,6382,1176
2022/8/10,13:30,393,33227,2250,6490,6339,1152
2022/8/10,13:45,393,33265,2250,6424,6284,1135
2022/8/10,14:00,393,33242,2250,6321,6202,1131
2022/8/10,14:15,442,33271,2250,6249,6097,1132
2022/8/10,14:30,442,33324,2250,6072,5980,1137
2022/8/10,14:45,442,33464,2250,5715,5811,1141
2022/8/10,15:00,442,33422,2250,5541,5628,1151
2022/8/10,15:15,477,33428,2250,5339,5428,1161
2022/8/10,15:30,477,33429,2250,5076,5205,1164
2022/8/10,15:45,477,33455,2250,4826,4958,1172
2022/8/10,16:00,477,33383,2250,4529,4678,1184
2022/8/10,16:15,821,33508,2250,4214,4372,1205
2022/8/10,16:30,821,33642,2437,3619,4056,1232
2022/8/10,16:45,821,33708,2624,3034,3707,1257
2022/8/10,17:00,821,33551,2811,3000,3307,1292
2022/8/10,17:15,1502,33366,3000,3000,2920,1323
2022/8/10,17:30,1502,33364,3000,3000,2533,1357
2022/8/10,17:45,1502,33357,3000,3000,2115,1401
2022/8/10,18:00,1502,33283,3000,3000,1709,1456
2022/8/10,18:15,1499,33256,3000,3000,1370,1522
2022/8/10,18:30,1499,33245,3000,3000,1070,1606
2022/8/10,18:45,1499,33242,3000,3000,764,1711
2022/8/10,19:00,1499,33166,3000,3000,495,1826
2022/8/10,19:15,1527,33149,3000,3000,323,1968
2022/8/10,19:30,1527,33110,3000,3000,190,2129
2022/8/10,19:45,1527,33097,3000,3000,87,2319
2022/8/10,20:00,1527,33112,3000,3000,25,2560
2022/8/10,20:15,842,33250,3000,3000,5,2797
2022/8/10,20:30,842,33369,2813,3000,1,2978
2022/8/10,20:45,842,33345,2626,3000,0,3217
2022/8/10,21:00,842,33384,2439,3000,0,3506
2022/8/10,21:15,659,33611,2250,3000,0,3723
2022/8/10,21:30,659,33532,2250,3000,0,3838
2022/8/10,21:45,659,33494,2250,3000,0,3973
2022/8/10,22:00,659,33367,2250,3106,0,4137
2022/8/10,22:15,509,33250,2250,3276,0,4282
2022/8/10,22:30,509,33147,2063,3801,0,4409
2022/8/10,22:45,509,33002,1876,4219,0,4540
2022/8/10,23:00,509,32802,1689,4720,0,4634
2022/8/10,23:15,395,32492,1500,4821,0,4722
2022/8/10,23:30,395,32340,1500,5084,0,4823
2022/8/10,23:45,395,32204,1500,5262,0,4953
2022/8/10,0:00,395,32021,1500,5452,0,5065
2022/8/11,0:15,350,31760,1500,6033,0,4883
2022/8/11,0:30,350,31587,1500,6236,0,4822
2022/8/11,0:45,350,31587,1500,6144,0,4824
2022/8/11,1:00,350,31551,1500,6252,0,4816
2022/8/11,1:15,375,31588,1500,6100,0,4759
2022/8/11,1:30,375,31502,1500,6120,0,4688
2022/8/11,1:45,375,31454,1500,6116,0,4616
2022/8/11,2:00,375,31409,1500,6094,0,4568
2022/8/11,2:15,393,31317,1500,6080,0,4474
2022/8/11,2:30,393,31331,1500,6016,0,4358
2022/8/11,2:45,393,31376,1500,5864,0,4252
2022/8/11,3:00,393,31186,1500,6008,0,4137
2022/8/11,3:15,413,31241,1500,5878,0,4038
2022/8/11,3:30,413,31120,1500,5989,0,3947
2022/8/11,3:45,413,31043,1500,5984,0,3861
2022/8/11,4:00,413,31037,1500,5984,0,3786
2022/8/11,4:15,443,31073,1500,5856,0,3699
2022/8/11,4:30,443,30940,1500,5828,0,3601
2022/8/11,4:45,443,31062,1500,5610,0,3534
2022/8/11,5:00,443,30897,1500,5591,0,3478
2022/8/11,5:15,538,30819,1500,5591,2,3386
2022/8/11,5:30,538,30977,1500,5354,14,3264
2022/8/11,5:45,538,31129,1500,5105,40,3162
2022/8/11,6:00,538,31315,1500,4735,101,3072
2022/8/11,6:15,673,31526,1500,4575,203,2968
2022/8/11,6:30,673,31693,1500,4444,357,2842
2022/8/11,6:45,673,31809,1500,4391,539,2717
2022/8/11,7:00,673,31964,1500,4387,778,2627
2022/8/11,7:15,583,32330,1500,4242,1055,2484
2022/8/11,7:30,583,32328,1687,4281,1407,2342
2022/8/11,7:45,583,32466,1874,4254,1842,2233
2022/8/11,8:00,583,32418,2061,4462,2284,2101
2022/8/11,8:15,473,32549,2250,4398,2710,2009
2022/8/11,8:30,473,32675,2437,4390,3150,1908
2022/8/11,8:45,473,32941,2624,4361,3611,1858
2022/8/11,9:00,473,32992,2811,4459,4070,1837
2022/8/11,9:15,430,33101,3000,4485,4468,1824
2022/8/11,9:30,430,33191,3000,4759,4851,1820
2022/8/11,9:45,430,33328,3000,4899,5198,1858
2022/8/11,10:00,430,33416,3000,5131,5562,1887
2022/8/11,10:15,400,33549,3000,5300,5845,1930
2022/8/11,10:30,400,33520,3000,5353,6093,2010
2022/8/11,10:45,400,33625,3000,5474,6315,2022
2022/8/11,11:00,400,33730,3000,5592,6559,2064
2022/8/11,11:15,384,33900,3000,5612,6754,2085
2022/8/11,11:30,384,33865,2813,6005,6924,2101
2022/8/11,11:45,384,33706,2626,6493,7056,2121
2022/8/11,12:00,384,33481,2439,7077,7178,2158
2022/8/11,12:15,350,33227,2250,7565,7247,2185
2022/8/11,12:30,350,33160,2250,7699,7281,2237
2022/8/11,12:45,350,33125,2250,7797,7299,2272
2022/8/11,13:00,350,33013,2250,7919,7294,2260
2022/8/11,13:15,334,32924,2250,7974,7248,2284
2022/8/11,13:30,334,32924,2250,7932,7171,2300
2022/8/11,13:45,334,32957,2250,7828,7089,2327
2022/8/11,14:00,334,33006,2250,7800,6981,2358
2022/8/11,14:15,340,33079,2250,7624,6843,2397
2022/8/11,14:30,340,33022,2250,7492,6681,2422
2022/8/11,14:45,340,33140,2250,7225,6477,2453
2022/8/11,15:00,340,33083,2250,7033,6242,2467
2022/8/11,15:15,375,33019,2250,6810,5984,2496
2022/8/11,15:30,375,32995,2250,6571,5709,2521
2022/8/11,15:45,375,32995,2250,6320,5408,2556
2022/8/11,16:00,375,32896,2250,6134,5104,2582
2022/8/11,16:15,425,33047,2250,5680,4750,2600
2022/8/11,16:30,425,33138,2437,5057,4377,2621
2022/8/11,16:45,425,33248,2624,4427,3990,2640
2022/8/11,17:00,425,33009,2811,4075,3563,2662
2022/8/11,17:15,473,32836,3000,3700,3131,2673
2022/8/11,17:30,473,32857,3000,3322,2717,2662
2022/8/11,17:45,473,32826,3000,3000,2261,2668
2022/8/11,18:00,473,32706,3000,3000,1825,2679
2022/8/11,18:15,645,32656,3000,3000,1451,2704
2022/8/11,18:30,645,32680,3000,3000,1122,2742
2022/8/11,18:45,645,32667,3000,3000,801,2826
2022/8/11,19:00,645,32667,3000,3000,518,2907
2022/8/11,19:15,719,32738,3000,3000,337,3002
2022/8/11,19:30,719,32698,3000,3000,201,3090
2022/8/11,19:45,719,32721,3000,3000,99,3189
2022/8/11,20:00,719,32869,3000,3000,22,3297
2022/8/11,20:15,701,32970,3000,3000,4,3373
2022/8/11,20:30,701,33090,2813,3000,1,3352
2022/8/11,20:45,701,32931,2626,3000,0,3359
2022/8/11,21:00,701,32931,2439,3000,0,3378
2022/8/11,21:15,749,33140,2250,3000,0,3382
2022/8/11,21:30,749,33092,2250,3000,0,3354
2022/8/11,21:45,749,33086,2250,3000,0,3357
2022/8/11,22:00,749,32979,2250,3000,0,3357
2022/8/11,22:15,653,32850,2250,3000,0,3338
2022/8/11,22:30,653,32842,2063,3185,0,3317
2022/8/11,22:45,653,32713,1876,3515,0,3324
2022/8/11,23:00,653,32526,1689,3926,0,3345
2022/8/11,23:15,513,32201,1500,4332,0,3351
2022/8/11,23:30,513,32075,1500,4486,0,3366
2022/8/11,23:45,513,31887,1500,4640,0,3384
2022/8/11,0:00,513,31653,1500,4837,0,3414
2022/8/12,0:15,495,31705,500,4848,0,3344
2022/8/12,0:30,495,31601,500,4991,0,3211
2022/8/12,0:45,495,31571,500,5068,0,3160
2022/8/12,1:00,495,31587,500,5078,0,3116
2022/8/12,1:15,500,31533,500,5152,0,3078
2022/8/12,1:30,500,31381,500,5304,0,3020
2022/8/12,1:45,500,31292,500,5459,0,2984
2022/8/12,2:00,500,31298,500,5499,0,2936
2022/8/12,2:15,513,31183,500,5670,0,2897
2022/8/12,2:30,513,31168,500,5721,0,2820
2022/8/12,2:45,513,31135,500,5759,0,2776
2022/8/12,3:00,513,31150,500,5902,0,2735
2022/8/12,3:15,500,31080,500,6228,0,2698
2022/8/12,3:30,500,31110,500,6296,0,2674
2022/8/12,3:45,500,31105,500,6401,0,2659
2022/8/12,4:00,500,31115,500,6452,0,2637
2022/8/12,4:15,495,31000,500,6551,0,2611
2022/8/12,4:30,495,31090,500,6524,0,2579
2022/8/12,4:45,495,31042,500,6476,0,2563
2022/8/12,5:00,495,31105,500,6557,0,2544
2022/8/12,5:15,465,31035,500,6633,2,2509
2022/8/12,5:30,465,31179,500,6464,13,2435
2022/8/12,5:45,465,31315,500,6277,36,2387
2022/8/12,6:00,465,31561,500,5934,84,2371
2022/8/12,6:15,450,31749,500,5814,160,2341
2022/8/12,6:30,450,31882,500,5739,288,2298
2022/8/12,6:45,450,32020,500,5741,456,2316
2022/8/12,7:00,450,32145,500,5750,666,2370
2022/8/12,7:15,432,32390,500,5630,929,2357
2022/8/12,7:30,432,32348,562,5681,1242,2283
2022/8/12,7:45,432,32485,624,5648,1645,2261
2022/8/12,8:00,432,32380,686,5763,2040,2273
2022/8/12,8:15,369,32589,750,5740,2420,2297
2022/8/12,8:30,369,32682,812,5646,2811,2303
2022/8/12,8:45,369,32827,874,5585,3248,2314
2022/8/12,9:00,369,32957,936,5670,3681,2361
2022/8/12,9:15,316,33056,1000,5704,4035,2447
2022/8/12,9:30,316,33037,1000,6023,4368,2567
2022/8/12,9:45,316,33174,1000,6191,4670,2704
2022/8/12,10:00,316,33252,1000,6535,4998,2834
2022/8/12,10:15,328,33358,1000,6697,5250,2953
2022/8/12,10:30,328,33455,1000,6734,5454,3038
2022/8/12,10:45,328,33442,1000,6855,5641,3136
2022/8/12,11:00,328,33668,1000,6937,5853,3244
2022/8/12,11:15,297,33759,1000,6936,5991,3303
2022/8/12,11:30,297,33754,938,7203,6109,3302
2022/8/12,11:45,297,33622,876,7586,6182,3285
2022/8/12,12:00,297,33374,814,8095,6259,3278
2022/8/12,12:15,270,33149,750,8540,6281,3268
2022/8/12,12:30,270,33012,750,8693,6286,3245
2022/8/12,12:45,270,32891,750,8698,6256,3206
2022/8/12,13:00,270,32789,750,8701,6205,3186
2022/8/12,13:15,287,32862,750,8569,6168,3149
2022/8/12,13:30,287,32760,750,8528,6086,3104
2022/8/12,13:45,287,32754,750,8479,5995,3050
2022/8/12,14:00,287,32840,750,8298,5873,3012
2022/8/12,14:15,356,32822,750,8197,5752,2977
2022/8/12,14:30,356,32883,750,7960,5597,2936
2022/8/12,14:45,356,33021,750,7615,5439,2908
2022/8/12,15:00,356,33066,750,7495,5241,2891
2022/8/12,15:15,396,33054,750,7273,5028,2873
2022/8/12,15:30,396,33172,750,6897,4802,2872
2022/8/12,15:45,396,33159,750,6658,4540,2873
2022/8/12,16:00,396,33120,750,6483,4290,2879
2022/8/12,16:15,430,33279,750,6103,4018,2932
2022/8/12,16:30,430,33400,812,5487,3724,2985
2022/8/12,16:45,430,33476,874,4963,3382,3054
2022/8/12,17:00,430,33336,936,4687,2988,3114
2022/8/12,17:15,453,33142,1000,4448,2610,3196
2022/8/12,17:30,453,33136,1000,4137,2254,3292
2022/8/12,17:45,453,33102,1000,3820,1887,3392
2022/8/12,18:00,453,33095,1000,3706,1523,3494
2022/8/12,18:15,440,33179,1000,3284,1204,3623
2022/8/12,18:30,440,33069,1000,3399,932,3763
2022/8/12,18:45,440,33049,1000,3265,650,3925
2022/8/12,19:00,440,32923,1000,3200,417,4096
2022/8/12,19:15,462,32868,1000,3203,265,4225
2022/8/12,19:30,462,32815,1000,3270,162,4301
2022/8/12,19:45,462,32790,1000,3265,68,4396
2022/8/12,20:00,462,32792,1000,3251,16,4503
2022/8/12,20:15,465,32875,1000,3221,3,4532
2022/8/12,20:30,465,33016,938,3352,1,4517
2022/8/12,20:45,465,33080,876,3715,0,4476
2022/8/12,21:00,465,33089,814,3968,0,4464
2022/8/12,21:15,486,33279,750,3907,0,4437
2022/8/12,21:30,486,33244,750,3924,0,4404
2022/8/12,21:45,486,33180,750,3989,0,4372
2022/8/12,22:00,486,33215,750,3938,0,4342
2022/8/12,22:15,629,33137,750,4010,0,4273
2022/8/12,22:30,629,32925,688,4427,0,4189
2022/8/12,22:45,629,32824,626,4746,0,4129
2022/8/12,23:00,629,32604,564,5211,0,4075
2022/8/12,23:15,532,32310,500,5720,0,4024
2022/8/12,23:30,532,32192,500,5860,0,3970
2022/8/12,23:45,532,32079,500,6014,0,3938
2022/8/12,0:00,532,31893,500,6219,0,3916
2022/8/13,0:15,501,32186,500,5318,0,3549
2022/8/13,0:30,501,32117,500,5381,0,3491
2022/8/13,0:45,501,32041,500,5447,0,3424
2022/8/13,1:00,501,32073,500,5380,0,3350
2022/8/13,1:15,483,32027,500,5288,0,3289
2022/8/13,1:30,483,31952,500,5336,0,3226
2022/8/13,1:45,483,31972,500,5295,0,3157
2022/8/13,2:00,483,31873,500,5301,0,3075
2022/8/13,2:15,466,31780,500,5375,0,3029
2022/8/13,2:30,466,31760,500,5353,0,2977
2022/8/13,2:45,466,31682,500,5304,0,2935
2022/8/13,3:00,466,31739,500,5321,0,2887
2022/8/13,3:15,466,31693,500,5372,0,2812
2022/8/13,3:30,466,31655,500,5353,0,2733
2022/8/13,3:45,466,31673,500,5324,0,2658
2022/8/13,4:00,466,31624,500,5310,0,2606
2022/8/13,4:15,507,31634,500,5331,0,2541
2022/8/13,4:30,507,31593,500,5336,0,2483
2022/8/13,4:45,507,31544,500,5288,0,2431
2022/8/13,5:00,507,31546,500,5409,0,2399
2022/8/13,5:15,540,31620,500,5373,1,2371
2022/8/13,5:30,540,31722,500,5233,12,2330
2022/8/13,5:45,540,31783,500,5103,31,2310
2022/8/13,6:00,540,32060,500,4746,69,2288
2022/8/13,6:15,724,32212,500,4607,125,2242
2022/8/13,6:30,724,32407,500,4595,222,2205
2022/8/13,6:45,724,32593,500,4534,355,2169
2022/8/13,7:00,724,32680,500,4554,512,2148
2022/8/13,7:15,786,32945,500,4452,713,2106
2022/8/13,7:30,786,32958,562,4532,952,2055
2022/8/13,7:45,786,33132,624,4501,1262,2013
2022/8/13,8:00,786,33071,686,4759,1578,1991
2022/8/13,8:15,564,33352,750,4585,1884,1956
2022/8/13,8:30,564,33438,812,4642,2165,1911
2022/8/13,8:45,564,33589,874,4664,2457,1879
2022/8/13,9:00,564,33765,936,4660,2794,1861
2022/8/13,9:15,501,33889,1000,4627,3090,1874
2022/8/13,9:30,501,33897,1000,4870,3357,1908
2022/8/13,9:45,501,34054,1000,4879,3638,1943
2022/8/13,10:00,501,34131,1000,4981,3907,1977
2022/8/13,10:15,501,34228,1000,5131,4077,2012
2022/8/13,10:30,501,34367,1000,5108,4256,2023
2022/8/13,10:45,501,34436,1000,5197,4408,2036
2022/8/13,11:00,501,34677,1000,5047,4587,2049
2022/8/13,11:15,472,34836,1000,5101,4709,2065
2022/8/13,11:30,472,34698,938,5454,4781,2078
2022/8/13,11:45,472,34572,876,5793,4810,2109
2022/8/13,12:00,472,34329,814,6270,4808,2151
2022/8/13,12:15,426,34139,750,6605,4785,2197
2022/8/13,12:30,426,34063,750,6711,4755,2241
2022/8/13,12:45,426,33871,750,6989,4736,2290
2022/8/13,13:00,426,33784,750,7066,4712,2343
2022/8/13,13:15,479,33746,750,7058,4616,2394
2022/8/13,13:30,479,33751,750,6998,4492,2455
2022/8/13,13:45,479,33826,750,6960,4432,2526
2022/8/13,14:00,479,33761,750,6817,4290,2611
2022/8/13,14:15,1193,33850,750,6697,4105,2659
2022/8/13,14:30,1193,33840,750,6539,3957,2679
2022/8/13,14:45,1193,33821,750,6340,3763,2719
2022/8/13,15:00,1193,33920,750,6143,3563,2771
2022/8/13,15:15,1547,33993,750,5993,3365,2788
2022/8/13,15:30,1547,33959,750,5777,3145,2794
2022/8/13,15:45,1547,33994,750,5600,2947,2818
2022/8/13,16:00,1547,33901,750,5596,2739,2868
2022/8/13,16:15,1536,33941,750,5365,2540,2906
2022/8/13,16:30,1536,34000,812,5140,2326,2938
2022/8/13,16:45,1536,33980,874,4962,2080,2976
2022/8/13,17:00,1536,33802,936,4933,1842,3025
2022/8/13,17:15,1510,33736,1000,4786,1624,3049
2022/8/13,17:30,1510,33745,1000,4542,1403,3080
2022/8/13,17:45,1510,33761,1000,4348,1185,3143
2022/8/13,18:00,1510,33747,1000,4414,970,3247
2022/8/13,18:15,771,33686,1000,4249,789,3281
2022/8/13,18:30,771,33640,1000,4441,629,3311
2022/8/13,18:45,771,33676,1000,4374,455,3373
2022/8/13,19:00,771,33642,1000,4500,317,3468
2022/8/13,19:15,531,33582,1000,4675,220,3552
2022/8/13,19:30,531,33548,1000,4845,142,3622
2022/8/13,19:45,531,33515,1000,4981,74,3719
2022/8/13,20:00,531,33532,1000,5133,30,3829
2022/8/13,20:15,449,33622,1000,5132,22,3937
2022/8/13,20:30,449,33767,938,5149,20,4045
2022/8/13,20:45,449,33783,876,5310,20,4170
2022/8/13,21:00,449,33809,814,5498,21,4293
2022/8/13,21:15,353,34028,750,5396,21,4430
2022/8/13,21:30,353,33970,750,5479,21,4553
2022/8/13,21:45,353,33899,750,5666,22,4698
2022/8/13,22:00,353,33796,750,5823,23,4873
2022/8/13,22:15,313,33684,750,6036,23,5016
2022/8/13,22:30,313,33526,688,6351,23,5108
2022/8/13,22:45,313,33358,626,6673,24,5229
2022/8/13,23:00,313,33221,564,6959,25,5381
2022/8/13,23:15,231,32890,500,7446,26,5510
2022/8/13,23:30,231,32733,500,7636,26,5604
2022/8/13,23:45,231,32588,500,7824,26,5676
2022/8/13,0:00,231,32433,500,8057,27,5790
2022/8/14,0:15,268,32264,500,6807,0,6253
2022/8/14,0:30,268,32171,500,6987,0,6512
2022/8/14,0:45,268,32140,500,6991,0,6607
2022/8/14,1:00,268,32139,500,7077,0,6713
2022/8/14,1:15,293,32065,500,7278,0,6791
2022/8/14,1:30,293,31983,500,7303,0,6894
2022/8/14,1:45,293,31979,500,7377,0,7011
2022/8/14,2:00,293,31926,500,7448,0,7076
2022/8/14,2:15,295,31879,500,7536,0,7114
2022/8/14,2:30,295,31873,500,7666,0,7126
2022/8/14,2:45,295,31853,500,7839,0,7130
2022/8/14,3:00,295,31802,500,7811,0,7140
2022/8/14,3:15,301,31740,500,7974,0,7087
2022/8/14,3:30,301,31705,500,7973,0,6993
2022/8/14,3:45,301,31689,500,7950,0,6912
2022/8/14,4:00,301,31683,500,8042,0,6823
2022/8/14,4:15,342,31671,500,7950,0,6733
2022/8/14,4:30,342,31624,500,7870,0,6673
2022/8/14,4:45,342,31623,500,8006,0,6607
2022/8/14,5:00,342,31617,500,7758,0,6588
2022/8/14,5:15,400,31619,500,7638,1,6555
2022/8/14,5:30,400,31743,500,7457,5,6499
2022/8/14,5:45,400,31856,500,7299,29,6453
2022/8/14,6:00,400,32071,500,7073,74,6462
2022/8/14,6:15,436,32301,500,6898,107,6417
2022/8/14,6:30,436,32483,500,6645,176,6381
2022/8/14,6:45,436,32610,500,6524,243,6380
2022/8/14,7:00,436,32694,500,6479,340,6397
2022/8/14,7:15,384,32979,500,6219,470,6369
2022/8/14,7:30,384,33070,562,6265,635,6282
2022/8/14,7:45,384,33174,624,6239,846,6226
2022/8/14,8:00,384,33153,686,6380,1108,6205
2022/8/14,8:15,298,33341,750,6334,1416,6173
2022/8/14,8:30,298,33461,812,6470,1715,6122
2022/8/14,8:45,298,33660,874,6495,2060,6114
2022/8/14,9:00,298,33774,936,6592,2413,6104
2022/8/14,9:15,251,33904,1000,6756,2721,6096
2022/8/14,9:30,251,33921,1000,7107,3039,6057
2022/8/14,9:45,251,34062,1000,7277,3327,6014
2022/8/14,10:00,251,34148,1000,7417,3636,6000
2022/8/14,10:15,231,34252,1000,7563,3895,5990
2022/8/14,10:30,231,34364,1000,7522,4139,5971
2022/8/14,10:45,231,34428,1000,7634,4375,5969
2022/8/14,11:00,231,34580,1000,7757,4645,5979
2022/8/14,11:15,75,34737,1000,7776,4878,5984
2022/8/14,11:30,75,34671,938,8098,5106,6030
2022/8/14,11:45,75,34575,876,8434,5312,6063
2022/8/14,12:00,75,34355,814,8883,5501,6108
2022/8/14,12:15,12,34136,750,9322,5647,6147
2022/8/14,12:30,12,34017,750,9592,5761,6223
2022/8/14,12:45,12,33901,750,9783,5817,6320
2022/8/14,13:00,12,33835,750,9956,5867,6415
2022/8/14,13:15,15,33831,750,10096,5874,6506
2022/8/14,13:30,15,33827,750,10223,5857,6630
2022/8/14,13:45,15,33744,750,10350,5815,6748
2022/8/14,14:00,15,33788,750,10420,5754,6888
2022/8/14,14:15,18,33783,750,10493,5644,7048
2022/8/14,14:30,18,33847,750,10318,5512,7179
2022/8/14,14:45,18,33923,750,10139,5356,7315
2022/8/14,15:00,18,34035,750,9894,5184,7477
2022/8/14,15:15,4,34038,750,9794,4993,7584
2022/8/14,15:30,4,34031,750,9663,4766,7659
2022/8/14,15:45,4,34013,750,9490,4524,7740
2022/8/14,16:00,4,34113,750,9327,4250,7839
2022/8/14,16:15,52,34207,750,8882,3956,7910
2022/8/14,16:30,52,34382,812,8496,3645,7966
2022/8/14,16:45,52,34429,874,8211,3313,8015
2022/8/14,17:00,52,34320,936,8030,2946,8100
2022/8/14,17:15,142,34152,1000,7920,2577,8113
2022/8/14,17:30,142,34169,1000,7547,2235,8076
2022/8/14,17:45,142,34158,1000,7162,1858,8000
2022/8/14,18:00,142,34148,1000,6959,1498,7962
2022/8/14,18:15,271,34147,1000,6561,1193,7890
2022/8/14,18:30,271,34130,1000,6454,909,7778
2022/8/14,18:45,271,34159,1000,6076,645,7681
2022/8/14,19:00,271,33999,1000,5953,426,7590
2022/8/14,19:15,318,34005,1000,5784,285,7497
2022/8/14,19:30,318,34009,1000,5575,173,7415
2022/8/14,19:45,318,33966,1000,5439,88,7383
2022/8/14,20:00,318,34045,1000,5293,40,7339
2022/8/14,20:15,379,34179,1000,5048,25,7293
2022/8/14,20:30,379,34191,938,5006,19,7247
2022/8/14,20:45,379,34188,876,5022,15,7224
2022/8/14,21:00,379,34207,814,5042,11,7217
2022/8/14,21:15,426,34467,750,4708,8,7148
2022/8/14,21:30,426,34419,750,4576,5,7085
2022/8/14,21:45,426,34334,750,4578,3,7048
2022/8/14,22:00,426,34192,750,4598,2,7009
2022/8/14,22:15,431,34087,750,4620,1,6982
2022/8/14,22:30,431,33967,688,4672,0,6952
2022/8/14,22:45,431,33770,626,4864,0,6911
2022/8/14,23:00,431,33565,564,5070,0,6918
2022/8/14,23:15,437,33224,500,5416,0,6850
2022/8/14,23:30,437,33084,500,5455,0,6720
2022/8/14,23:45,437,32892,500,5514,0,6588
2022/8/14,0:00,437,32697,500,5629,0,6450
2022/8/15,0:15,388,31865,500,6626,0,5293
2022/8/15,0:30,388,31749,500,6650,0,4965
2022/8/15,0:45,388,31831,500,6547,0,4834
2022/8/15,1:00,388,31822,500,6431,0,4729
2022/8/15,1:15,436,31775,500,6395,0,4620
2022/8/15,1:30,436,31731,500,6412,0,4538
2022/8/15,1:45,436,31577,500,6334,0,4455
2022/8/15,2:00,436,31584,500,6334,0,4370
2022/8/15,2:15,450,31592,500,6319,0,4297
2022/8/15,2:30,450,31575,500,6228,0,4214
2022/8/15,2:45,450,31598,500,6177,0,4135
2022/8/15,3:00,450,31536,500,6149,0,4088
2022/8/15,3:15,440,31518,500,6071,0,4041
2022/8/15,3:30,440,31543,500,5992,0,3992
2022/8/15,3:45,440,31475,500,5905,0,3956
2022/8/15,4:00,440,31422,500,5874,0,3910
2022/8/15,4:15,440,31447,500,5818,0,3888
2022/8/15,4:30,440,31484,500,5814,0,3875
2022/8/15,4:45,440,31496,500,5789,0,3856
2022/8/15,5:00,440,31421,500,5844,0,3845
2022/8/15,5:15,410,31167,500,5880,1,3812
2022/8/15,5:30,410,31265,500,5748,12,3804
2022/8/15,5:45,410,31439,500,5589,28,3808
2022/8/15,6:00,410,31634,500,5296,76,3821
2022/8/15,6:15,440,31832,500,5198,163,3826
2022/8/15,6:30,440,31926,500,5222,300,3842
2022/8/15,6:45,440,32075,500,5276,483,3850
2022/8/15,7:00,440,32160,500,5439,726,3864
2022/8/15,7:15,425,32493,500,5437,1023,3854
2022/8/15,7:30,425,32615,562,5568,1376,3849
2022/8/15,7:45,425,32715,624,5872,1827,3849
2022/8/15,8:00,425,32671,686,6251,2289,3883
2022/8/15,8:15,312,32839,750,6479,2736,3955
2022/8/15,8:30,312,32941,812,6863,3188,4123
2022/8/15,8:45,312,33188,874,7222,3668,4338
